timestamp;emg1;emg2;emg3;emg4;emg5;emg6;emg7;emg8
1226245726;-6;0;1;-2;1;-3;-1;0
1226245726;-1;2;-5;2;-5;0;1;-3
1226266107;4;0;-3;-2;4;1;-3;-6
1226266107;-2;-2;-6;-1;2;0;1;4
1226267827;-3;-3;7;-1;-9;-6;-8;-13
1226267827;1;-4;-10;-1;2;1;-3;3
1226281291;-4;2;8;1;-3;-7;5;0
1226281291;3;-3;-4;1;1;3;1;9
1226282728;0;0;-8;-3;0;3;4;0
1226282728;-7;0;15;2;-4;-2;-3;-1
1226303784;1;-2;-13;-5;-2;0;-1;6
1226303784;-2;1;4;1;1;1;-2;-7
1226305249;3;2;4;0;1;0;2;6
1226305249;6;-2;-7;-2;2;0;-2;-5
1226333717;-4;2;0;0;-9;-2;-1;-4
1226333717;-4;2;4;-2;0;-3;-1;7
1226335321;-5;-4;-8;-2;1;-1;2;8
1226335321;0;1;-5;1;1;-2;0;-10
1226341119;-1;0;12;2;2;-3;0;2
1226341119;-6;1;-8;-4;-2;2;-3;-8
1226342708;1;1;-4;2;-3;0;1;2
1226342708;-1;-5;1;-2;1;-3;1;4
1226363781;0;0;3;2;1;2;-1;-4
1226363781;-1;1;-4;0;-1;-1;0;-10
1226365378;-2;-7;6;1;2;0;1;1
1226365378;3;4;-14;-7;-7;-3;1;7
1226386245;-9;-3;-2;2;2;1;0;-10
1226386245;-3;-4;8;-1;-3;-4;-1;-3
1226387869;0;2;-7;-1;-3;-3;-4;5
1226387869;12;1;3;0;5;0;-1;-2
1226400472;-1;-1;-9;-3;-11;-3;0;11
1226400472;0;-1;-1;2;5;1;-3;-2
1226407498;-3;-1;4;-1;3;0;1;-12
1226407498;0;1;-2;1;-3;-4;2;-2
1226423714;-1;1;3;-4;3;3;-3;-15
1226423714;-1;-5;1;-1;-3;-3;-1;-4
1226425300;0;0;-2;-3;-1;2;0;-2
1226425300;-4;0;4;2;2;0;-1;0
1226446329;-2;-1;-6;-4;2;-2;0;0
1226446329;-1;-3;-1;0;-2;2;1;-4
1226447894;0;0;1;-1;-3;-1;-1;-4
1226447894;-5;2;1;1;-6;-2;0;6
1226460643;-3;-11;2;0;6;-3;-6;-27
1226460643;5;4;-3;-1;-9;-1;1;7
1226467368;-8;-1;10;-2;3;-2;0;-2
1226467368;-4;-1;-3;-3;-5;0;-2;-8
1226483642;3;2;-4;1;3;-1;-1;13
1226483642;-1;-1;-5;-1;2;-1;0;-3
1226485285;2;-1;3;1;-5;-4;-2;-4
1226485285;4;4;7;2;-5;-2;-2;-4
1226506228;0;-2;3;-1;4;2;1;13
1226506228;0;0;-4;-2;-1;-6;0;-5
1226507781;0;1;-1;0;-3;-1;-1;4
1226507781;-1;-3;-4;-3;1;2;-1;-1
1226520600;1;4;5;0;-1;1;-2;1
1226520600;1;0;3;1;3;1;-2;-1
1226527301;-5;-7;-19;-4;-5;-2;-2;2
1226527301;-2;-1;12;1;7;3;-2;-8
1226543825;-5;-2;-5;-1;-13;-4;0;-7
1226543825;-5;-2;6;1;2;-2;-2;1
1226545273;2;2;-4;-1;3;1;1;2
1226545273;-2;-6;-8;-1;-2;-1;-2;3
1226566269;0;0;2;-1;2;0;1;3
1226566269;0;-1;-3;-2;-2;0;-2;-4
1226567892;-2;-2;0;-1;-5;-1;-2;-2
1226567892;-3;-2;-16;-3;4;0;2;4
1226580512;-1;-7;12;-2;0;2;0;-3
1226580512;1;-1;0;-2;0;-4;0;11
1226587287;-1;-1;1;-1;-1;1;-2;-3
1226587287;-2;-3;-3;-3;-4;-1;-1;1
1226603791;1;3;-6;1;1;0;-2;0
1226603791;-2;2;2;-1;0;1;-2;-3
1226605353;1;3;6;2;0;-1;-1;1
1226605353;-1;-3;3;0;-5;-4;0;1
1226626698;6;2;-14;-2;1;-1;-3;-1
1226626698;5;-1;10;3;4;4;1;13
1226628341;-10;2;-5;1;-7;-5;-1;-1
1226628341;1;-1;4;-2;1;-1;-4;-37
1226640568;4;0;-1;0;3;-2;0;5
1226640568;-2;-1;-6;-3;-1;-1;-1;-4
1226647459;4;1;2;-2;1;0;1;3
1226647459;-3;-1;-7;1;-5;-1;-2;7
1226663840;-3;-1;0;0;-2;-2;-1;1
1226663840;-1;-2;-11;-3;-3;-4;-2;-12
1226665410;-2;0;3;1;1;0;0;1
1226665410;-3;-1;0;-1;-2;2;3;3
1226686237;1;2;8;1;0;0;-1;7
1226686237;-5;-5;-6;0;-2;-3;0;0
1226687812;3;-2;4;-2;-1;-1;-1;-3
1226687812;0;0;-9;-2;1;1;2;9
