timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109024074388,-2,0,0,3,8,-3,-2,0
109024075121,0,-1,0,-3,-4,-1,-3,-1
109024075121,0,0,-1,-4,-4,3,3,1
109024088708,-2,0,-4,-1,-9,-2,0,-2
109024088708,-1,-1,-1,-1,3,-5,-2,-3
109024096783,0,-3,-3,-2,-3,-3,-3,0
109024096783,2,1,-1,-2,-6,-2,-3,-1
109024111886,0,-1,0,0,0,0,-2,-1
109024111886,-1,-1,-2,0,0,2,0,0
109024114167,-2,-1,1,-1,-1,-6,-1,-1
109024114167,0,-1,0,1,-2,-2,-3,0
109024134541,-2,-2,-1,-4,-9,-3,0,-1
109024134541,0,-2,-1,-3,7,-1,-1,-2
109024135104,-1,1,1,6,5,3,-1,-2
109024135104,-2,-3,-4,-7,-25,-3,-3,-1
109024148608,0,-1,1,1,7,-3,-2,0
109024148608,0,1,3,-1,-4,2,-1,0
109024156750,-3,-5,-3,0,5,1,-4,-2
109024156750,-2,2,1,1,3,-1,5,-2
109024171863,0,1,-2,-1,-1,4,4,-1
109024171863,1,0,1,0,-18,5,2,1
109024172588,0,1,-1,5,17,1,-2,-1
109024172588,-4,-2,-3,-3,3,-5,-5,-2
109024194475,-2,0,-1,-2,-6,4,-2,-1
109024194475,-1,-1,0,-2,-2,-4,0,-3
109024195057,1,0,2,-1,-14,6,3,2
109024195057,1,-1,1,4,6,1,0,-2
109024217455,-2,-2,-3,-1,-3,-1,-1,1
109024217455,0,-2,-3,1,6,0,-1,-1
109024218276,0,1,-1,-6,-8,-5,-4,-1
109024218276,-2,-3,-4,-1,4,0,2,-1
109024231964,1,-2,0,0,-1,0,1,-1
109024231964,-1,0,-1,2,1,-2,-1,0
109024232625,-2,-3,-1,-5,-6,2,-1,-1
109024232625,1,-1,0,-1,-3,-4,0,1
109024254308,-1,-1,-2,1,1,-5,-5,-2
109024254308,-2,-2,-2,-1,4,6,2,0
109024255075,0,1,-1,-5,-5,4,4,-1
109024255075,-1,1,1,-5,-9,-3,-3,-1
109024268624,0,-3,0,2,6,0,-3,0
109024268624,-1,-3,1,-4,-4,-4,-3,0
109024276885,-1,0,-2,3,3,-3,0,-1
109024276885,0,1,-1,-1,-9,0,-3,0
109024291940,0,0,2,0,4,-2,-5,-3
109024291940,0,0,1,-2,2,-1,3,0
109024292592,-4,-5,-6,-3,-11,-3,-1,-2
109024292592,0,1,0,3,5,-2,-2,-2
109024314346,-1,1,0,-1,-3,1,-2,1
109024314346,-1,0,0,2,2,-5,-6,-2
109024315060,0,0,-2,-3,-1,-2,6,1
109024315060,-1,-2,0,-4,5,2,-5,-2
109024328657,0,1,0,1,-4,-8,-1,0
109024328657,-2,-2,-1,1,-6,-1,3,0
109024336843,-2,-1,-2,1,0,-4,-4,-3
109024336843,-2,0,-1,2,0,-1,-2,-3
109024351766,0,-2,-2,-4,-1,-3,-5,0
109024351766,-2,-1,-2,-3,1,-5,2,0
109024352542,0,1,3,-2,-1,-1,-2,-1
109024352542,1,0,-2,0,2,2,-1,1
109024374347,1,1,0,2,0,-1,1,0
109024374347,-1,-4,-3,-4,-1,2,-1,-1
109024375118,-1,0,0,-1,-1,0,-2,-2
109024375118,-1,1,2,-1,3,-1,-2,0
109024388650,-1,-2,-1,0,-1,0,1,-1
109024388650,-3,-1,-2,-2,-1,0,-1,0
109024396994,-1,-1,-2,-1,-2,-1,0,1
109024396994,0,-1,-2,-1,0,-1,0,-1
109024411743,-2,1,2,0,-1,2,1,-2
109024411743,0,-1,1,-1,2,-2,-3,-2
109024412516,-1,-2,-4,-3,-2,0,-3,-1
109024412516,-3,-2,-2,-3,0,-5,1,2
109024434368,-1,0,-1,0,-5,1,2,0
109024434368,0,1,1,-1,6,-1,-1,0
109024435241,-1,-1,1,0,-1,-2,-2,-2
109024435241,1,-2,1,0,-1,2,1,-2
109024448779,-2,0,-3,0,2,1,1,-2
109024448779,0,-1,-1,-1,-3,-2,-3,-1
109024456884,-1,0,-1,0,0,-1,-2,0
109024456884,-2,0,-2,-1,2,4,-1,-1
109024471797,-1,-2,-1,-1,-2,-3,-1,-1
109024471797,1,1,0,1,-5,1,-2,0
109024472583,0,0,-1,-3,1,5,0,0
109024472583,0,0,-1,3,1,-1,0,-2
109024494396,-1,-3,-1,-5,-2,1,-1,-1
109024494396,-1,-3,-5,7,0,-1,-3,-2
109024495099,-1,0,1,-3,0,-3,-2,0
109024495099,-1,1,1,-1,-1,1,-1,0
109024517520,-1,-1,-1,-4,-4,1,0,-1
109024517520,-2,-2,-1,-4,-5,-3,0,-1
109024518294,1,-1,-4,1,0,2,-1,-1
109024518294,-1,-2,-3,0,-4,-1,0,-2
109024531772,-1,2,-1,1,2,-2,-2,-3
109024531772,1,-4,0,-2,-2,1,0,-1
109024532553,0,-1,-2,-2,-1,3,0,0
109024532553,0,0,1,0,0,0,0,0
109024554370,-2,-1,-2,-1,-2,-1,-1,-1
109024554370,0,3,-1,0,1,-3,-1,-1
109024555184,-2,2,4,1,-2,-3,-1,0
109024555184,-2,-7,-6,-3,-2,0,-1,-3
109024568578,-2,-2,-1,-1,0,-3,0,-2
109024568578,0,-1,2,-2,-1,0,-2,-2
109024576825,-1,-2,-3,-2,-1,-2,-1,-2
109024576825,-1,1,0,0,-1,0,-1,1
109024591937,-1,0,-1,3,0,1,-1,0
109024591937,-2,-1,-2,-2,-2,-3,0,0
109024592652,-2,-2,-4,-4,-1,-1,-1,-1
109024592652,-2,0,-1,0,-1,-3,-1,-1
109024614315,0,-3,1,1,-1,-1,-1,1
109024614315,-1,1,-1,-1,2,-1,0,-1
