timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1441193765870836,0,-1,0,-2,-2,-1,-2,0
1441193765870836,1,-2,0,-1,0,2,-1,-1
1441193765884035,-2,0,1,4,-5,0,4,-1
1441193765884035,-1,3,1,-17,0,1,-2,1
1441193765890928,0,1,0,6,-3,1,0,-1
1441193765890928,-2,2,-2,0,-6,-2,1,2
1441193765906080,-1,-2,1,-5,-3,-1,-2,-1
1441193765906080,-4,-3,-4,13,-1,-3,-1,-2
1441193765913091,-1,-2,-3,-1,0,-3,-3,1
1441193765913091,-1,0,-1,-4,1,-1,2,-2
1441193765929838,2,-2,-1,-8,0,0,0,0
1441193765929838,1,2,1,5,1,0,-2,-1
1441193765930841,-1,-1,0,-16,-1,-1,-1,1
1441193765930841,-1,-1,-1,-9,-1,2,-1,-3
1441193765943985,-2,-2,-5,2,-2,-1,4,0
1441193765943985,-2,5,2,-6,2,-1,1,-1
1441193765950927,-1,0,5,18,-2,-3,-1,-1
1441193765950927,-2,-2,-2,-3,-1,-1,-1,2
1441193765966049,1,0,-1,5,-4,-1,-1,-2
1441193765966049,0,2,-2,-4,-3,-2,-2,-1
1441193765973096,-1,-4,3,3,0,0,1,-1
1441193765973096,0,1,-1,-1,0,-3,-2,-3
1441193765989841,-3,1,1,1,0,-1,-1,0
1441193765989841,-1,-2,-2,1,0,0,0,0
1441193765990863,-1,-2,-1,0,0,-1,-1,-1
1441193765990863,1,-3,0,-1,4,-1,0,0
1441193766004002,-1,-2,-1,1,1,-1,-1,-1
1441193766004002,1,-2,-5,0,2,-1,1,1
1441193766010884,0,-2,-4,-19,-2,-6,1,-3
1441193766010884,-1,-1,0,5,-3,-2,-1,1
1441193766026001,-2,1,6,2,1,-1,0,-1
1441193766026001,-3,4,-1,-6,-2,1,-1,0
1441193766032856,-1,3,-2,0,-2,1,-1,-2
1441193766032856,0,-3,-2,4,-4,-2,-1,-1
1441193766048970,-2,-3,-2,4,-3,-2,-4,0
1441193766048970,0,0,0,-2,-3,0,1,-1
1441193766050841,-1,-3,2,13,-3,0,3,1
1441193766050841,0,-1,-1,-3,-4,-3,-1,-2
1441193766063060,-1,1,-1,2,1,0,-2,-2
1441193766063060,-2,-1,-1,5,-1,-2,-3,0
1441193766071844,1,-1,-1,2,2,1,-4,0
1441193766071844,-1,-1,-1,5,-3,0,1,1
1441193766086031,-1,-1,1,7,-2,-2,-2,-2
1441193766086031,-1,-3,-1,-1,0,-2,-1,-2
1441193766092883,-1,-2,0,0,1,0,-1,-1
1441193766092883,0,1,-1,-12,-2,1,-1,0
1441193766108845,-2,-2,0,-1,2,1,-1,-2
1441193766108845,1,-4,-1,0,-1,4,0,0
1441193766110842,-1,-3,-1,4,2,-1,-1,-1
1441193766110842,1,1,1,-8,2,3,-2,0
1441193766123091,1,-4,-3,-5,-1,-4,2,0
1441193766123091,-1,-3,0,8,3,-1,-1,-1
1441193766132842,0,0,-5,-4,-3,0,-1,0
1441193766132842,-3,-2,2,-1,-1,-1,0,-2
1441193766146128,1,-2,1,15,1,1,-1,-2
1441193766146128,0,-1,-2,-5,-2,-1,-1,-2
1441193766153120,1,-1,-2,2,-1,-1,-1,1
1441193766153120,1,3,-1,-9,0,-1,-1,-2
1441193766169900,2,1,1,-1,-2,0,-2,-2
1441193766169900,-1,-2,0,-3,0,0,-1,0
1441193766170845,-1,0,-3,-4,-3,2,1,1
1441193766170845,-1,-3,-2,10,4,-1,0,2
1441193766183121,0,-1,-4,6,-3,6,0,-1
1441193766183121,0,1,-2,-11,-3,-4,0,0
1441193766191843,0,-3,-4,2,-3,-3,-1,-1
1441193766191843,-3,-1,-2,2,2,-2,1,-2
1441193766206058,0,0,-3,-5,-1,-4,-3,1
1441193766206058,-2,-3,-1,0,-2,-2,2,0
1441193766213099,-2,1,-3,-1,1,2,0,4
1441193766213099,2,-1,-1,2,-3,0,1,-1
1441193766228917,0,-3,1,-7,0,0,-1,-1
1441193766228917,0,-3,-1,0,2,0,-3,-2
1441193766230843,-1,-3,5,-5,-3,-1,-3,-3
1441193766230843,-1,0,1,2,-1,1,2,-1
1441193766242905,-2,2,-8,-11,1,-2,-1,-2
1441193766242905,-5,-2,2,-5,0,0,-5,-4
1441193766251844,-5,-1,-2,1,-4,-6,-4,-4
1441193766251844,-1,2,2,1,0,17,3,-7
1441193766266860,-5,0,1,5,4,-4,-4,-5
1441193766266860,-2,1,-1,-6,-2,-1,-2,-2
1441193766273162,-2,-3,0,-2,2,-3,-1,-2
1441193766273162,-3,-1,-2,4,-3,-6,-3,-1
1441193766289117,0,-2,1,-3,-5,2,3,1
1441193766289117,5,6,1,4,1,2,2,2
1441193766290848,-1,-4,3,-2,-1,1,-2,1
1441193766290848,0,3,3,-5,-3,-9,-4,2
1441193766303061,-2,-6,-5,1,-5,-3,0,1
1441193766303061,3,3,-6,-1,-3,-5,3,5
1441193766312848,4,-3,0,3,-1,2,2,2
1441193766312848,-1,-5,-2,1,-1,-2,-1,3
1441193766325910,0,1,4,0,0,-1,-1,0
1441193766325910,0,-2,2,4,-2,-3,-1,-4
1441193766332846,3,-2,-4,-22,-2,0,1,-1
1441193766332846,-2,-5,3,4,0,0,0,1
1441193766349910,0,2,-1,-5,2,0,-2,-1
1441193766349910,-2,-3,-9,-2,-3,2,-4,-4
1441193766351908,-2,1,0,12,1,-2,0,-3
1441193766351908,2,1,-3,-6,-3,0,-1,-1
1441193766363112,-1,1,-1,-2,1,-2,0,-1
1441193766363112,-1,0,3,3,-1,1,-2,-1
1441193766372877,0,0,2,-5,0,1,1,2
1441193766372877,0,-2,0,0,1,-2,-1,-1
1441193766385957,0,1,1,2,-4,1,0,1
1441193766385957,1,-1,0,-1,1,-2,-1,-2
1441193766392919,-1,0,-2,5,0,4,6,-1
1441193766392919,-1,-2,-5,-3,1,0,-2,0
1441193766409084,-3,-4,-1,0,-1,-1,-10,-8
1441193766409084,-3,1,3,-2,0,1,5,4
1441193766411850,-2,-1,-3,-1,2,-3,-8,-3
1441193766411850,-1,-6,-4,-10,0,0,8,3
1441193766423113,1,0,-1,-5,-4,-4,-10,-12
1441193766423113,-1,-2,1,-3,-2,3,-10,-1
1441193766431848,0,1,0,1,-2,1,4,6
1441193766431848,1,-1,3,3,-1,-4,-5,2
1441193766446109,-4,1,0,-2,1,-1,-10,-4
1441193766446109,1,3,-3,3,-3,2,12,25
1441193766452903,-2,-6,-5,-1,1,-3,17,1
1441193766452903,3,0,-2,-1,-7,-2,-14,1
1441193766469851,0,1,1,-4,-3,0,4,-7
1441193766469851,-1,-3,-3,3,2,-2,-12,-7
1441193766475850,0,0,0,-3,-1,-2,-6,3
1441193766475850,-5,-5,-5,0,0,-3,-7,-6
1441193766491088,1,-4,-1,-5,-1,-2,4,6
1441193766491088,-10,-6,-2,-5,0,-5,-4,-34
1441193766491850,7,3,0,2,0,0,-4,-7
1441193766491850,-4,-4,-4,4,-2,1,-27,47
1441193766506855,5,3,-4,-2,2,3,48,12
1441193766506855,-6,-1,2,-1,0,-3,13,-24
1441193766513116,-17,-2,-3,3,-3,1,27,-1
1441193766513116,8,5,2,-2,3,-1,-19,-26
1441193766528139,-5,-12,-6,3,-3,0,-31,-31
1441193766528139,-3,-3,-4,-1,-4,-7,-41,48
1441193766536001,3,4,5,5,-4,7,20,-34
1441193766536001,9,-8,-5,-2,-3,-6,22,13
1441193766550910,3,1,2,-1,-3,-1,15,-24
1441193766550910,4,2,2,2,1,3,-46,-34
1441193766551849,-21,0,-11,-2,-3,-2,9,-25
1441193766551849,31,-2,-11,-4,-3,1,-32,14
1441193766566851,-7,6,-18,1,2,-4,-5,20
1441193766566851,-1,-10,-8,0,0,0,13,-20
1441193766572851,3,2,-3,2,-2,-4,-36,7
1441193766572851,-4,3,6,2,0,-1,14,-11
1441193766588056,-4,7,8,-4,3,-1,26,-12
1441193766588056,0,2,7,1,0,-6,-19,23
1441193766595890,-7,-6,1,0,2,0,4,17
1441193766595890,-13,5,20,0,5,0,23,-13
1441193766611134,-2,-7,4,3,-3,4,-8,9
1441193766611134,1,-1,5,-4,-6,-3,-6,-4
1441193766611855,13,2,11,-1,0,-2,18,36
1441193766611855,12,0,-9,4,2,3,-7,-7
1441193766627855,-21,-4,5,-1,-2,-1,4,12
1441193766627855,-2,2,4,0,-1,3,11,37
1441193766633135,23,-3,-8,-4,0,-1,15,-12
1441193766633135,-52,6,-8,1,-5,-2,8,-6
1441193766648855,60,3,-4,0,0,0,15,50
1441193766648855,-7,7,-6,1,2,-2,-27,-15
1441193766655854,-24,3,-4,-2,-5,-1,-24,14
1441193766655854,29,2,-11,0,2,0,-15,-12
1441193766670969,42,-2,-1,4,-2,2,2,-4
1441193766670969,-70,-14,-13,-6,3,-1,63,-28
1441193766671852,74,23,-1,-2,0,-7,-38,-6
1441193766671852,-63,-12,5,-2,-4,-2,30,-10
1441193766686853,5,9,13,-1,-2,-3,-37,2
1441193766686853,7,-2,5,-2,-3,2,-39,-14
1441193766692977,67,7,0,0,0,8,45,41
1441193766692977,-34,-20,-1,2,-1,-1,18,-36
1441193766708119,82,22,-6,-3,0,-2,2,2
1441193766708119,-91,-17,-1,-4,-1,-5,-1,18
1441193766715893,37,-4,-3,3,-2,1,12,-53
1441193766715893,9,-6,-7,-2,-1,-7,-79,-7
1441193766731092,-65,-3,-2,1,-3,-2,-3,-7
1441193766731092,54,17,1,1,-1,5,26,1
1441193766731858,-58,-17,-2,-3,-3,-6,-63,-7
1441193766731858,24,9,3,-5,-1,6,47,19
1441193766747859,-4,-29,-9,0,-1,-4,-16,-23
1441193766747859,-5,-14,-4,-2,-5,-4,12,-23
1441193766753093,-40,-16,1,-3,6,-6,-30,12
1441193766753093,-6,1,2,3,-2,0,-11,7
1441193766768018,-21,-2,-4,-3,2,0,2,-1
1441193766768018,22,-3,-6,0,0,1,-6,25
1441193766775854,-18,0,3,2,2,6,24,-8
1441193766775854,-27,1,0,-3,2,-3,-3,5
1441193766791084,51,-6,0,-1,-1,-9,-44,22
1441193766791084,-23,-4,4,1,-3,3,19,12
1441193766791854,-26,6,-4,0,-3,-5,-14,-13
1441193766791854,3,-3,0,-3,-2,-9,-39,-8
1441193766806855,-52,10,6,5,-3,13,66,-14
1441193766806855,9,11,4,1,1,-4,-92,1
1441193766812891,-5,-4,-3,-5,0,3,49,19
1441193766812891,-8,-8,2,1,2,2,-3,2
1441193766828857,1,3,1,-2,2,-1,-6,-22
1441193766828857,42,0,-6,-2,-1,-1,-4,-1
1441193766835861,-17,-1,3,0,-2,-4,-40,-5
1441193766835861,64,6,1,2,-2,4,22,9
1441193766851115,-2,-14,1,-2,-3,1,-13,1
1441193766851115,26,2,5,4,0,7,75,31
1441193766851855,-17,-4,-9,2,-3,2,16,5
1441193766851855,-43,-6,-1,-2,-1,-2,4,-2
1441193766866862,-29,10,-2,-3,1,-4,-28,-10
1441193766866862,21,-3,-2,-3,-4,-3,2,6
1441193766872908,11,2,1,0,0,-2,-24,-9
1441193766872908,30,8,-5,0,1,6,6,-1
1441193766888143,1,0,0,4,4,11,82,2
1441193766888143,30,-15,-1,5,-1,-4,5,-1
1441193766895952,-48,-9,2,0,1,-1,7,-8
1441193766895952,-24,5,-2,-6,-5,-4,-25,-17
1441193766911129,0,-4,2,-3,0,-3,-38,-10
1441193766911129,22,2,-3,-2,2,1,-6,-9
1441193766911861,35,2,4,0,3,1,27,-27
1441193766911861,3,0,2,1,0,0,-5,16
1441193766949862,10,0,0,5,-4,-2,-17,2
1441193766949862,-17,1,5,-1,3,2,-5,-1
1441193766950860,-10,-7,5,1,-3,-7,-15,6
1441193766950860,43,14,2,-1,-2,-4,-6,-1
1441193766970858,-81,9,3,0,-1,-2,8,12
1441193766970858,-32,-9,0,-3,-1,4,26,-23
1441193766979861,-29,-11,-1,-1,-1,3,35,4
1441193766979861,36,2,-1,-4,-2,-3,13,1
1441193767002036,-4,-13,-2,5,-2,0,-22,3
1441193767002036,-47,16,-3,4,-3,-5,-32,-4
1441193767009858,18,9,-7,-5,-3,4,17,23
1441193767009858,-25,-9,-4,-4,2,-1,-15,-9
1441193767032088,15,-4,-10,-7,-3,-3,-1,-4
1441193767032088,-14,7,5,0,1,-1,30,-24
1441193767032859,30,-15,-3,-4,-3,-8,-65,-27
1441193767032859,43,-6,-1,-5,2,-3,18,62
1441193767054098,38,-3,-6,-2,3,-4,-15,-16
1441193767054098,13,0,4,-1,0,-3,-8,0
1441193767055859,3,-1,-3,-2,-1,-3,-6,11
1441193767055859,25,-6,-1,3,2,-1,-6,-40
1441193767085935,-28,-16,-1,-3,0,-1,-2,21
1441193767085935,-6,-5,-1,-2,-7,-5,10,-1
1441193767086863,4,3,3,2,-3,-4,-30,-10
1441193767086863,-35,-6,-1,-2,-3,1,12,-2
1441193767107010,-33,9,-3,-1,-4,-3,-3,-11
1441193767107010,10,1,1,-3,-1,-1,-8,-16
1441193767108861,-4,2,-2,1,0,1,5,27
1441193767108861,-73,-7,1,4,-5,1,14,-7
1441193767137151,22,0,-3,-1,0,-4,5,-2
1441193767137151,11,-3,-6,-6,-6,0,-8,-4
1441193767137865,0,8,0,-4,-1,0,1,-2
1441193767137865,-4,1,-4,0,-1,-2,-12,-1
1441193767159109,70,13,5,-1,-4,5,42,-6
1441193767159109,-1,-7,-4,1,2,-2,-6,0
1441193767160862,1,-1,-4,3,2,2,-8,1
1441193767160862,-33,10,1,-2,0,0,-13,-4
1441193767189122,4,15,-1,0,0,-2,-39,12
1441193767189122,-15,-10,1,-1,3,6,72,-26
1441193767190865,-16,-12,-6,-4,-3,-3,-26,34
1441193767190865,18,4,1,-1,-2,0,17,4
1441193767212895,-29,-4,-1,1,1,-5,-6,-7
1441193767212895,3,1,-1,-2,0,1,-16,8
1441193767213867,19,3,0,-5,-1,-1,8,-2
1441193767213867,-6,4,1,1,-6,4,16,-8
1441193767242117,-12,-7,-2,-2,0,-3,-4,-1
1441193767242117,26,-1,1,0,1,2,-1,24
1441193767243865,-21,20,-2,0,0,-2,4,-10
1441193767243865,-12,-3,-3,-1,-3,-3,-6,1
1441193767265065,-16,-5,3,-2,-3,1,-16,-6
1441193767265065,74,-1,-3,0,0,-2,0,-4
1441193767267864,-53,-3,-1,1,-3,2,12,4
1441193767267864,-8,-2,-2,-3,2,-1,-6,-17
1441193767294903,-21,0,1,-2,-5,-2,1,3
1441193767294903,8,3,-2,0,0,-5,-25,-8
1441193767295864,36,-7,3,0,-1,0,12,-15
1441193767295864,-16,-7,-5,-1,4,-4,-16,1
1441193767317032,10,-5,2,-2,-1,2,3,-6
1441193767317032,-5,3,1,2,-3,-3,-24,2
1441193767318871,-21,-2,3,2,1,2,35,6
1441193767318871,6,1,2,1,1,1,-2,2
1441193767348031,3,-3,-1,0,2,-3,-2,1
1441193767348031,-27,1,-3,-2,-1,-1,2,1
1441193767350890,5,13,0,-4,3,2,-8,-15
1441193767350890,60,1,0,4,-5,2,19,-19
1441193767368987,-42,-13,-4,-4,1,-5,-14,29
1441193767368987,3,15,1,5,0,-1,-16,11
1441193767375940,-18,-1,-2,-3,-3,-1,-1,-9
1441193767375940,14,5,-3,-2,1,-5,-17,2
1441193767399869,7,5,-1,-1,0,-1,0,-10
1441193767399869,-30,0,-3,-1,-2,1,5,-2
1441193767400869,11,-6,2,-1,1,-2,-15,-2
1441193767400869,5,-2,0,0,-1,-6,-5,8
1441193767421885,-7,2,-1,-1,-4,2,-1,-8
1441193767421885,3,3,-5,-1,0,-4,-3,-1
1441193767429867,8,-5,-3,-2,-3,-3,-4,2
1441193767429867,-9,0,0,-1,0,0,10,1
1441193767452887,10,-1,-1,1,0,-1,3,-8
1441193767452887,-2,-2,-4,-1,0,-1,5,0
1441193767453867,13,1,-4,0,-1,0,0,0
1441193767453867,-9,-3,-3,-2,-2,1,6,4
1441193767483024,-2,-2,2,0,-1,0,-6,-8
1441193767483024,-5,-7,3,5,6,2,-2,-2
1441193767484869,0,1,-2,-4,-2,-7,-1,6
1441193767484869,3,-4,-3,8,-5,-6,-3,-3
1441193767502918,2,5,10,4,5,7,4,-3
1441193767502918,-4,-6,-3,6,-2,0,2,2
1441193767511869,13,-1,-39,14,0,4,3,4
1441193767511869,4,4,-7,-3,-1,-4,3,2
1441193767519028,-3,-4,14,-4,-2,-6,-1,-6
1441193767519028,-13,-3,11,2,1,-2,0,-2
1441193767519028,1,-2,40,4,-1,5,-5,0
1441193767519028,2,1,5,-7,0,2,-2,-1
1441193767527013,-5,-1,-5,5,-2,-3,0,-1
1441193767527013,2,2,-8,-4,-1,-1,1,-1
1441193767527949,3,-3,-22,-9,0,-7,-2,-3
1441193767527949,-3,2,-1,7,0,3,-2,-2
1441193767533968,1,2,-8,-18,-1,1,1,-2
1441193767533968,-2,2,16,21,0,0,3,-3
1441193767534868,-2,3,13,-4,-4,-6,-5,-5
1441193767534868,-5,-5,9,-42,-5,9,5,3
1441193767541152,9,2,-4,-3,3,-3,0,5
1441193767541152,-4,-7,-8,8,-4,-6,-7,-5
1441193767541870,0,-2,-10,54,-1,1,3,-1
1441193767541870,1,3,-2,-29,-1,-7,-2,-3
1441193767549879,-7,1,-1,35,-4,-2,-2,-5
1441193767549879,-4,-10,-22,-45,8,11,2,7
1441193767550871,3,-1,11,0,4,-6,-1,0
1441193767550871,2,0,-4,8,-2,2,-3,-3
1441193767556105,-5,-4,-11,18,-4,-4,-9,-10
1441193767556105,-1,4,12,-4,-4,0,0,-1
1441193767556874,-1,0,10,9,-1,2,0,-2
1441193767556874,2,-1,-5,-12,-2,1,1,5
1441193767564871,1,2,-3,-34,-6,-4,2,-4
1441193767564871,0,1,-4,-33,-3,-3,-3,-1
1441193767565869,-2,-5,-6,2,-5,-4,1,4
1441193767565869,-6,-6,-15,9,1,-6,-5,-5
1441193767571117,5,2,1,-2,-1,5,2,-3
1441193767571117,-3,-2,11,26,-8,-6,1,5
1441193767571871,13,10,-12,-11,6,10,4,6
1441193767571871,-8,-8,17,57,-1,-4,-2,-9
1441193767578991,-7,-13,-17,3,-4,-6,-5,0
1441193767578991,-1,0,24,-7,-3,-6,-4,-5
1441193767578991,4,-5,-30,-73,-2,-4,1,5
1441193767578991,-5,-3,8,-14,0,-4,-4,-3
1441193767586968,8,2,-14,9,4,3,1,3
1441193767586968,1,-1,4,22,-5,-5,1,-5
1441193767587870,-5,-2,-8,1,5,-2,-5,-4
1441193767587870,-4,-3,10,19,3,-5,1,0
1441193767593954,-7,-1,-14,-22,0,0,-2,-4
1441193767593954,0,6,-10,14,1,0,0,-5
1441193767594872,-3,0,20,45,-7,4,-1,-4
1441193767594872,4,0,-27,-2,2,5,2,5
1441193767602062,-2,-1,24,15,-1,-6,-4,-6
1441193767602062,1,-1,-16,-38,1,-3,0,0
1441193767602893,0,0,5,1,-4,4,2,1
1441193767602893,1,5,7,0,-4,-2,1,-4
1441193767608127,6,2,-4,15,5,11,2,1
1441193767608127,1,1,1,-8,3,5,1,0
1441193767616059,-9,0,26,19,-4,5,3,7
1441193767616059,5,3,0,-29,3,-3,0,-1
1441193767630952,5,3,-2,1,-1,3,1,6
1441193767630952,3,6,11,43,2,10,1,-1
1441193767638107,1,-6,-13,7,-3,-12,-3,-2
1441193767638107,-7,-6,-1,40,-3,0,-1,-3
1441193767654031,-4,-5,-14,-2,0,-2,-4,-4
1441193767654031,1,1,-22,-27,-2,0,0,3
1441193767654874,0,7,32,33,10,3,1,-2
1441193767654874,-2,0,0,-7,-1,-10,-6,-3
1441193767668099,1,1,10,-58,-3,3,-2,-4
1441193767668099,-5,-8,-16,27,1,4,1,3
1441193767675889,1,0,-6,-53,1,0,-4,-7
1441193767675889,5,6,1,26,7,7,3,-1
1441193767690949,-10,-1,21,52,1,-3,-6,-5
1441193767690949,10,6,2,-66,1,-2,1,3
1441193767698031,-5,-5,-5,29,-9,-7,1,1
1441193767698031,-1,-2,-16,-67,-1,5,2,0
1441193767714010,-3,-1,10,32,3,-6,-4,-3
1441193767714010,-4,-15,-41,-22,-5,-7,-1,0
1441193767714010,-2,-5,4,-42,-3,-1,-1,1
1441193767714010,1,4,5,-29,3,6,3,5
1441193767758895,0,1,0,21,-3,1,-1,-4
1441193767758895,2,1,5,10,3,1,-3,-2
1441193767760876,1,0,-8,19,-1,-4,-1,0
1441193767760876,0,1,11,-37,-4,7,2,-1
1441193767773928,-3,-4,-4,-17,0,-1,3,4
1441193767773928,-3,2,13,18,-2,-3,-6,-7
1441193767780875,1,-1,-12,-8,0,-2,2,0
1441193767780875,-3,1,17,39,-5,-4,-2,-3
1441193767796959,1,-5,-9,-27,-2,-7,-5,-4
1441193767796959,-1,5,27,83,1,0,2,4
1441193767797918,-2,-4,-5,-14,15,1,1,2
1441193767797918,4,-5,-21,-22,12,4,2,0
1441193767812877,2,-2,-14,-64,5,-1,10,11
1441193767812877,2,-2,-7,6,9,1,3,0
1441193767813874,3,-8,-16,-50,2,-5,1,3
1441193767813874,6,1,0,-5,9,2,2,9
1441193767825982,0,-5,-3,2,2,-7,-1,2
1441193767825982,1,-6,-23,24,8,4,1,2
1441193767834874,2,0,0,-24,5,-10,-1,7
1441193767834874,3,0,1,10,9,1,1,3
1441193767849878,4,-6,-29,1,5,-6,1,5
1441193767849878,2,3,4,-21,6,7,4,6
1441193767850874,1,-6,-14,26,6,2,4,6
1441193767850874,3,-5,-10,26,5,1,3,4
1441193767863111,6,3,4,32,7,7,4,5
1441193767863111,0,-8,-16,-36,-3,-5,5,4
1441193767871880,-1,0,25,86,2,-3,0,0
1441193767871880,-4,-11,-19,-18,3,-6,-2,-1
1441193767887037,2,-3,5,-3,6,8,9,5
1441193767887037,3,-1,-9,-23,9,1,1,1
1441193767887876,3,-2,-1,22,8,4,6,6
1441193767887876,4,-5,-15,27,-2,-5,3,1
1441193767900877,-3,1,6,15,2,7,-1,0
1441193767900877,-2,-7,-12,4,-6,-8,-2,-1
1441193767908127,2,-6,-13,-34,-2,1,-1,1
1441193767908127,0,-9,-27,-28,-5,-9,-2,2
1441193767924879,-5,-4,8,-6,-6,-3,0,2
1441193767924879,-1,-5,12,32,-4,-4,1,2
1441193767925876,-2,-4,-3,5,-15,-3,-4,-5
1441193767925876,0,-1,-8,28,-6,0,0,0
1441193767938149,1,5,7,6,-8,3,-4,-4
1441193767938149,-4,-2,10,-2,-10,-8,0,-4
1441193767946877,3,-1,-3,-54,-8,2,0,1
1441193767946877,-8,-2,17,20,-11,0,0,-3
1441193767962096,-1,-2,-5,-8,-10,-5,-4,-3
1441193767962096,-2,1,-1,13,-8,-3,-3,-2
1441193767962908,-3,0,-2,40,-3,3,0,-5
1441193767962908,2,8,9,-6,-11,1,-1,-4
1441193767984920,0,-3,-24,-33,-11,-7,-1,-2
1441193767984920,-3,-5,-19,50,-8,4,-3,4
1441193767985877,-2,1,9,-24,-10,1,-5,-5
1441193767985877,-1,-2,-2,-44,-6,-3,-2,2
1441193767999009,-5,0,8,20,-1,3,2,-5
1441193767999009,1,2,4,-8,-1,-1,1,-5
1441193768006881,-7,-10,-11,35,-11,-11,-4,3
1441193768006881,-2,2,3,39,-3,2,-2,-3
1441193768022098,0,-1,3,2,-3,-4,-4,-5
1441193768022098,-3,-2,-1,-23,0,1,-2,-3
1441193768023882,-1,2,8,-5,-1,5,-1,-2
1441193768023882,-1,1,10,12,-3,-4,-1,-3
1441193768044946,-6,-2,0,-2,-4,-5,-5,0
1441193768044946,-2,3,10,-18,1,5,-5,-6
1441193768046879,-4,-5,-1,3,-4,-6,-4,-7
1441193768046879,-2,1,6,3,-1,-3,-1,-2
1441193768058122,-1,-2,-2,-13,0,1,2,0
1441193768058122,1,4,-9,-58,-8,-2,-1,-1
1441193768067882,0,5,5,-32,-1,5,-2,-3
1441193768067882,3,3,2,-21,0,1,-2,0
1441193768081108,-6,-4,22,65,1,-1,2,1
1441193768081108,1,0,8,-7,-3,-2,0,-1
1441193768089883,-1,-3,-15,-9,-6,-2,0,-3
1441193768089883,-1,3,8,23,-2,-1,2,-3
1441193768103983,-4,-6,-17,13,-1,-5,-5,-8
1441193768103983,0,2,15,6,0,-4,-3,0
1441193768106879,3,0,-22,-52,-3,-1,1,3
1441193768106879,-3,1,5,4,0,0,1,0
1441193768118913,2,2,3,-5,-3,0,-3,-1
1441193768118913,-5,-4,-2,33,-1,-5,-3,-6
1441193768125946,-4,-6,-6,5,4,-6,-1,1
1441193768125946,-3,0,-4,-5,-5,5,-3,-3
1441193768141882,-1,-3,-4,-43,-7,1,0,-3
1441193768141882,1,0,-9,-54,-7,-3,1,6
1441193768143879,-1,3,14,15,3,4,2,0
1441193768143879,-2,-1,-7,-13,1,-1,-3,-2
1441193768164885,-3,-2,-16,4,-5,-5,-1,0
1441193768164885,-2,-3,0,16,-2,-1,-1,-2
1441193768166878,-4,-4,-8,24,-2,-1,-3,-2
1441193768166878,2,4,1,-7,-5,-2,-3,-4
1441193768178117,-2,3,4,16,2,-2,-2,-2
1441193768178117,2,0,-1,17,1,-1,-1,2
1441193768188884,4,2,5,14,0,1,3,3
1441193768188884,0,0,0,21,-4,-1,-2,3
1441193768202073,-1,-3,1,-27,5,11,-1,-3
1441193768202073,-1,0,3,10,-1,-1,-1,1
1441193768203882,2,1,6,5,2,-3,-1,-2
1441193768203882,0,1,1,-12,0,-2,2,0
1441193768224134,1,3,9,-4,-4,-4,-1,-3
1441193768224134,-3,-3,-5,-9,-1,-1,-1,-1
1441193768225882,2,5,11,8,-1,8,3,1
1441193768225882,-4,-2,3,-3,0,-3,-6,-3
1441193768238165,1,-3,6,20,-2,-1,1,0
1441193768238165,-5,-3,-10,-49,-6,0,-1,-5
1441193768246884,0,3,-7,-6,3,-1,0,0
1441193768246884,-3,-4,-2,3,0,-5,-1,-4
1441193768262105,0,4,-2,-31,-2,8,3,1
1441193768262105,1,-1,12,38,-2,-1,2,-2
1441193768262924,1,-4,-3,-26,-1,-3,-2,1
1441193768262924,1,-5,-4,0,3,1,0,1
1441193768284890,-2,2,4,2,-4,-5,-5,-5
1441193768284890,0,-1,-4,-25,-6,-3,2,-2
1441193768285886,-3,-5,-5,21,-2,-3,-7,-3
1441193768285886,-2,1,7,-31,-9,1,2,-4
1441193768298126,0,-3,-4,48,-4,4,-1,-2
1441193768298126,-6,1,7,-22,-7,-3,-6,-8
1441193768306888,-2,2,8,17,-7,3,-7,-8
1441193768306888,-1,0,5,-5,-11,-1,0,-3
1441193768322120,-8,-2,-5,-32,-9,-5,-2,-4
1441193768322120,1,1,13,23,-10,-2,1,1
1441193768323902,-5,-5,-2,-6,-10,5,0,-2
1441193768323902,-3,4,11,19,-5,-1,-4,-5
1441193768344130,-2,3,2,-24,-2,-2,-1,-5
1441193768344130,-2,4,10,27,0,-1,-2,-3
1441193768345884,-2,7,10,-15,-6,0,-1,-4
1441193768345884,-3,-3,-6,-13,-4,0,-5,-3
1441193768367101,-1,4,14,9,1,-2,-3,-3
1441193768367101,1,0,1,16,-2,-1,0,-1
1441193768368885,-2,-2,2,34,3,-1,-4,-3
1441193768368885,1,-2,1,-23,7,-1,-1,0
1441193768382117,1,1,4,-6,2,-4,0,-2
1441193768382117,-4,-3,-4,9,10,0,-3,0
1441193768383885,-2,-4,-1,-17,0,-8,-2,1
1441193768383885,-2,0,-3,18,4,6,1,-2
1441193768404141,2,-3,-2,-4,6,-6,-2,2
1441193768404141,0,-2,-1,31,10,1,-1,2
1441193768405885,0,-1,1,-26,1,-5,2,2
1441193768405885,0,1,4,-3,2,2,-3,0
1441193768418078,0,-6,-16,-33,3,0,2,2
1441193768418078,1,0,-7,-22,7,2,0,3
1441193768426891,2,2,7,31,7,2,1,0
1441193768426891,-5,-13,-11,20,3,-8,-5,2
1441193768442098,5,4,-2,0,7,2,0,1
