time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,2,23,-17,-6,-7,-4,-1,-2,1,1,10,BueBaby!
5,-10,-9,-6,4,-12,-10,-3,-3
10,5,9,-1,5,4,-3,-3,1
15,-3,-7,20,7,-4,6,5,1
20,1,1,-23,1,0,-10,3,-1
25,5,1,-46,0,7,3,-6,-2
30,0,1,-1,-9,13,28,0,-1
35,18,50,25,10,-20,-27,3,4
40,-11,-96,16,-24,-1,10,0,-1
45,-28,2,-1,7,-7,-13,-6,-10
50,6,9,12,2,5,20,4,3
55,-6,-2,2,-6,-1,-19,-1,-2
60,16,21,-2,4,-10,-10,4,2
65,27,-2,28,3,0,15,-2,4
70,-23,-18,-29,-26,6,-12,-4,-1
75,13,4,-30,-4,6,13,4,0
80,-8,10,10,-18,-1,5,0,0
85,2,-5,-8,0,8,-6,-5,-1
90,5,17,-16,10,-2,-6,-7,-1
95,8,17,6,-2,-10,1,10,2
100,-6,-25,-12,14,2,17,-2,0
105,-6,11,41,3,5,14,-2,-1
110,13,14,-15,-1,-1,3,1,3
115,-8,-21,9,-1,-17,-24,1,0
120,-3,41,-32,-15,10,22,-8,-3
125,-30,-36,5,-26,-18,-23,4,0
130,3,23,6,14,12,11,-7,-6
135,3,-37,-25,-16,4,10,5,2
140,-16,15,36,21,0,-8,-7,-3
145,15,-7,12,4,4,1,2,8
150,-2,16,63,10,15,3,-1,2
155,-11,-11,-89,-14,-20,10,-7,-7
160,5,-8,19,-34,1,-5,-3,2
165,53,54,14,13,-6,5,1,5
170,-82,-57,6,-35,-7,-29,0,-15
175,14,37,86,30,17,23,-3,2
180,20,-34,-100,-29,-4,-32,-3,6
185,-29,-1,21,14,-4,44,-3,-11
190,27,13,27,19,-6,-14,3,4
195,-13,-7,-19,-37,-3,-8,-3,-4
200,17,16,15,19,-20,3,1,1
205,11,7,19,-2,22,-5,-10,-4
210,-15,4,-67,-31,-24,-3,8,-2
215,-13,-2,-21,21,11,-3,-4,-1
220,15,0,4,5,9,15,4,5
225,-14,-33,-27,27,3,-15,-4,-7
230,-2,29,-22,-2,0,3,-4,-2
235,23,-10,-9,16,-4,26,2,5
240,-22,10,59,-25,3,7,3,-7
245,-16,-17,-51,-33,-6,-12,2,-2
250,19,-25,-22,18,-3,-15,0,4
255,16,70,28,-3,12,-25,-14,2
260,-15,-23,-45,33,2,2,-7,-4
265,-17,-25,51,-15,-27,24,16,7
270,-10,6,14,-5,8,10,-2,-10
275,-1,5,51,2,-2,-10,-8,-2
280,-2,-34,-64,-20,4,11,10,1
285,11,46,67,-1,-4,-20,3,1
290,19,-2,-42,13,3,-10,-10,1
295,-27,-27,-8,-9,-14,-21,1,-4
300,12,52,45,40,9,-12,-8,-7
305,6,-56,-49,1,-3,2,-3,5
310,-3,-8,-8,4,1,22,10,6
315,0,10,-17,-13,29,27,-9,-9
320,-8,-18,38,20,-38,-24,18,2
325,8,25,-54,-23,18,-1,-9,-2
330,18,-9,66,25,-3,-2,3,3
335,2,16,-69,7,4,4,-3,4
340,-1,-51,-34,-16,-6,1,3,4
345,6,38,83,19,-5,6,2,-2
350,15,59,-63,-39,1,-18,-6,-1
355,-32,-57,-5,34,-7,40,11,-5
360,15,8,51,-5,9,12,-6,1
365,-23,-11,-26,-5,9,-25,1,-4
370,-7,4,14,-51,6,-8,-4,-2
375,14,5,24,6,-3,-8,2,1
380,9,3,10,24,7,10,-2,5
385,12,54,21,-28,13,18,0,0
390,-6,-73,-55,-11,-14,-21,-4,2
395,2,19,50,1,-16,-9,8,2
400,-8,-14,-38,-21,9,15,-4,-2
405,33,14,-32,3,0,-25,-3,0
410,-18,-39,6,18,3,-8,-2,6
415,-21,-8,61,-3,16,23,-4,-8
420,-19,-23,-10,-9,-19,-18,5,-5
425,19,36,53,37,24,-20,-15,3
430,2,-5,-61,-12,-33,16,17,-2
435,20,30,18,7,-7,-2,3,5
440,8,1,-54,-43,19,20,-11,1
445,-30,-41,-15,10,-16,-17,0,-6
450,-15,-10,8,-22,9,8,0,-8
455,9,25,-15,1,5,5,-4,0
460,-6,6,31,23,4,-7,-4,-4
465,-7,-12,24,7,-11,14,-3,-3
470,1,19,4,-1,-24,-27,5,0
475,3,-7,6,-1,-7,-17,-3,1
480,9,28,-1,8,7,-14,-6,-2
485,28,-9,6,-14,10,25,-2,8
490,-41,-19,-10,4,-12,-25,-1,-7
495,0,3,-26,-3,16,-11,-8,-2
500,6,18,56,12,-29,0,3,3
505,0,-38,-86,1,19,7,-5,-1
510,16,-2,37,9,-12,-1,4,2
515,3,-4,27,4,-9,2,4,-1
520,-22,-2,-34,3,14,-8,-7,-5
525,3,35,82,-9,-3,6,5,-2
530,42,36,-36,14,14,30,-7,3
535,-66,-52,3,-18,-13,-8,2,-7
540,3,6,-9,-15,13,15,0,3
545,-7,12,19,8,-27,-15,8,-5
550,35,6,0,-1,22,25,-9,5
555,-18,-24,-64,13,-14,-6,11,-2
560,-3,-14,31,-25,0,-5,-7,-3
565,-2,7,-33,21,2,6,4,2
570,5,1,7,-7,-14,-30,1,4
575,26,21,33,-30,10,19,-1,1
580,-12,-28,-6,5,-5,7,8,-5
585,-38,-18,-96,5,-5,-14,-4,-10
590,1,22,78,36,17,17,0,-3
595,23,-33,4,-21,-5,-32,-6,7
600,-7,18,78,21,2,10,-2,-2
605,21,12,-4,-33,-6,6,6,2
610,-15,-12,-71,-17,0,-2,-5,-6
615,3,-9,3,-13,1,8,-1,-2
620,2,0,44,20,15,6,-6,-4
625,-8,-8,7,-4,-5,-11,2,4
630,0,1,-41,20,-4,22,4,-4
635,15,9,21,-6,-5,-18,-7,3
640,-5,-10,-62,-35,-4,-8,0,1
645,-14,-14,-5,-24,3,-8,-6,-4
650,11,7,65,17,4,-12,-10,0
655,-3,32,-41,20,5,14,9,1
660,-7,-15,3,-39,-1,4,-11,-6
665,6,-21,-10,38,-15,-2,10,0
670,-17,-17,31,7,14,-17,-6,5
675,-5,18,-3,12,15,44,-2,-9
680,-6,9,-30,14,-40,-44,5,4
685,-10,10,68,9,4,-14,-8,-2
690,6,-2,20,-28,15,5,-9,-6
695,14,9,54,47,-5,-14,1,8
700,1,-31,-48,-18,2,9,3,0
705,0,14,37,56,14,12,-8,-2
