time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,1,1,1,2,0,1,1,-3,1,2,25,BueBaby!
5,2,1,-4,-1,-1,-2,-2,-1
10,0,1,-1,-5,-1,1,0,-2
15,-2,0,2,-6,-3,-1,-1,0
20,-1,0,-1,-2,0,-1,0,-1
25,-1,0,2,1,-1,0,-2,0
30,0,0,-3,-2,-2,-2,0,-1
35,0,1,1,0,4,3,0,-2
40,0,-1,0,-2,-2,0,-1,0
45,-1,-1,-2,0,-1,-1,-2,-2
50,1,-1,0,1,-2,-3,-2,-2
55,0,-2,-1,0,0,-2,1,0
60,-2,0,0,-1,-1,-2,-3,0
65,0,-1,0,0,4,1,2,1
70,0,0,0,2,1,2,0,-1
75,0,0,-1,-4,-2,-1,0,-1
80,-1,-2,1,0,0,-2,-1,-1
85,1,1,-4,-1,-3,-3,-1,1
90,-2,-1,-1,1,0,-1,-1,2
95,-1,0,0,-3,-1,0,-1,-1
100,0,-1,-1,1,1,-2,-1,1
105,-1,0,4,0,-1,-1,0,-1
110,-2,-2,1,1,-1,-3,-2,-3
115,0,-1,-1,3,-3,-3,1,0
120,1,0,-4,-4,-2,-1,-1,-2
125,0,-1,0,-1,-1,-2,1,-5
130,0,0,-2,-3,-1,0,0,1
135,-2,-2,-4,-5,-5,-2,-3,1
140,0,-1,4,4,2,1,1,-1
145,-2,1,-1,1,1,0,0,-1
150,1,-1,-2,0,-2,-2,0,0
155,0,-1,-2,-2,-2,-1,0,-1
160,-2,-1,-3,-1,-2,-1,-2,-1
165,-2,1,-1,1,-3,-3,-3,1
170,-3,-2,1,-1,1,1,-1,-3
175,-1,-2,-1,1,1,0,0,-3
180,1,2,1,-6,0,-1,0,1
185,0,-3,-3,-1,0,0,-1,-2
190,0,1,-1,0,2,1,-1,-2
195,-1,0,-2,-3,-4,-2,-2,0
200,0,-2,-3,-1,-3,-3,-2,-2
205,-2,-1,0,3,4,3,2,-2
210,0,-2,-1,-2,-1,-2,-3,-1
215,-3,-2,-1,-1,1,2,1,-2
220,-1,-1,-3,-1,-10,-5,-2,-2
225,1,-1,-2,-2,2,-3,-1,-1
230,0,-2,0,0,0,1,0,1
235,0,0,-1,-1,0,0,-2,-1
240,0,2,-1,3,1,2,1,-2
245,0,-2,-2,-4,-7,-3,-1,-1
250,-1,-1,-2,-3,-1,0,0,0
255,0,-3,-1,-2,0,-2,-1,-1
260,-1,-1,1,2,5,0,-1,-1
265,-1,-1,0,-1,0,1,-2,-1
270,-1,0,-1,-2,-4,-2,-1,-2
275,2,0,0,-3,-2,-3,-2,1
280,-1,-1,-1,1,0,-1,-2,-1
285,-1,0,2,0,4,1,0,-2
290,-3,0,2,2,-1,-1,0,-3
295,-1,-2,-5,-2,-4,-3,-2,-2
300,0,-2,0,-3,-3,-2,0,1
305,-1,0,-3,4,2,0,0,-2
310,-2,-4,-2,1,-1,1,-1,1
315,0,0,-1,-2,-3,-2,-1,-1
320,-2,0,1,-6,-1,0,0,0
325,0,-3,0,-1,-2,1,-1,0
330,1,-1,0,0,-3,-3,0,-2
335,-2,0,4,1,7,3,-1,0
340,-2,-3,-4,-4,-6,0,-2,-1
345,0,0,-1,-1,2,-2,-1,-1
350,0,0,0,3,-2,-1,0,0
355,0,-3,-3,-3,-5,-1,-1,0
360,0,-3,0,1,-3,0,1,0
365,-3,-1,-2,-1,-3,-1,0,0
370,-1,-5,-4,-2,2,0,-1,-1
375,-4,-3,1,0,1,1,1,-2
380,0,-3,-2,3,1,-2,-2,-1
385,1,1,1,-5,-4,-2,-1,-2
390,1,0,-4,-4,-3,-3,-3,0
395,-1,2,1,-1,-1,-1,-1,1
400,-2,-4,-2,-1,1,0,-1,0
405,2,-1,8,4,-2,-2,-2,1
410,-1,-1,-11,-9,-5,-2,-3,-3
415,-1,-1,-1,8,0,2,-1,-2
420,-1,0,1,-2,4,1,4,0
425,-3,-2,-2,-6,-4,-2,0,1
430,-2,0,1,-4,-1,1,1,1
435,1,-2,-7,-5,-8,-4,-2,-3
440,-3,-7,-2,2,1,-3,-2,-1
445,0,-4,-5,5,4,2,0,2
450,-2,-3,-14,-2,-1,-1,0,-1
455,-1,14,30,3,6,3,2,-2
460,-1,4,-3,-7,0,-1,0,-1
465,1,2,-7,-7,-9,-5,-2,-1
470,0,-4,-1,5,3,-1,0,-3
475,-1,-4,-9,6,5,3,1,-1
480,-1,0,-2,-1,-3,-2,-3,-3
485,0,-2,-1,2,-3,-2,1,1
490,0,5,6,5,0,0,-1,0
495,0,-3,-7,-5,-4,-1,-3,0
500,1,0,-3,1,-1,0,1,0
