time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,-1,-1,-5,-5,0,-1,1,-2,1,2,15,BueBaby!
5,1,0,2,-5,-4,-2,-1,0
10,-3,-3,-3,9,-1,0,-1,-1
15,0,0,-3,-4,1,1,-2,0
20,0,0,-2,1,-2,0,0,-1
25,0,-1,-1,-6,-4,-2,1,-1
30,0,0,-1,-4,-2,0,1,-2
35,-1,-1,0,3,0,-1,-1,-3
40,-1,-4,-7,1,3,0,3,0
45,0,-2,-3,1,0,0,-1,-2
50,0,-1,1,-1,-1,-2,-3,0
55,0,1,-2,-4,-2,-1,0,0
60,0,2,5,-4,-2,1,-1,0
65,-1,-1,-1,3,0,1,-1,-1
70,0,-1,-1,12,2,-2,-1,-1
75,-1,1,2,1,-4,-2,-1,-3
80,0,1,1,0,-6,-4,-1,0
85,-3,-3,-4,-3,-1,-1,-1,-1
90,0,0,0,-7,0,1,0,1
95,0,-1,0,1,4,1,-1,0
100,-2,0,2,2,-2,-2,-3,-1
105,-1,-1,0,1,-2,-1,0,1
110,-3,-1,0,-3,-2,-3,-1,-2
115,-1,0,2,-4,-4,-1,0,-2
120,-1,0,-1,-1,0,1,0,-1
125,0,0,1,-5,-3,-1,-1,-1
130,0,-1,-2,-6,0,1,-1,-1
135,-2,-1,0,3,-2,-1,-2,0
140,0,-2,0,2,-2,-3,-2,0
145,-2,-1,-7,-3,0,1,-1,0
150,-2,0,6,-1,-1,0,0,-2
155,-1,-2,-2,-2,-2,0,-1,-1
160,0,-1,0,0,-2,-1,-2,-1
165,-1,-1,-1,-1,0,-2,0,-1
170,0,1,-1,-4,0,-3,0,-1
175,-2,-1,0,-2,0,1,-2,-1
180,-1,-2,-1,2,-1,0,-1,-2
185,-1,-3,0,-1,-1,-1,0,-2
190,0,0,-3,-2,-2,-2,-2,0
195,-2,-1,-1,0,-3,-1,-2,1
200,-1,1,-1,2,2,0,0,1
205,1,-3,-8,-3,0,1,0,0
210,-2,0,-3,-1,-4,-2,-2,-1
215,-2,0,1,6,5,0,-1,-1
220,-1,-1,3,-6,-8,-2,-1,-2
225,0,0,-4,3,-1,-1,-2,-2
230,1,-1,-1,-3,-1,-1,0,-1
235,0,0,-2,-5,-4,-3,1,0
240,-2,-2,-6,-2,8,3,1,0
245,-1,0,6,2,0,-1,-1,0
250,-1,-1,-2,2,0,-1,0,-1
255,0,-3,1,9,2,-1,-1,-3
260,0,-1,0,-6,-4,-1,0,-1
265,1,0,0,-3,0,1,-1,1
270,0,-1,0,5,-1,-1,-4,0
275,0,0,-1,-4,-2,-2,-2,0
280,0,-2,-3,0,1,-2,0,-1
