time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,0,21,1,4,-10,1,3,26,1,1,15,BueBaby!
5,-2,9,-3,-20,-16,11,-5,-34
10,-6,12,1,0,2,-5,0,4
15,1,-30,4,14,4,-10,-4,-7
20,17,19,-4,-17,1,20,2,-14
25,17,-45,4,4,3,-7,0,18
30,-1,8,-5,-4,-5,-3,-5,-21
35,2,29,0,10,0,-7,-2,13
40,-18,-33,-9,-12,-20,-7,-4,-23
45,2,18,6,7,27,0,0,9
50,-15,-52,9,-14,-38,9,6,1
55,24,-24,-23,-5,19,0,8,35
60,-15,34,8,8,15,0,-13,-58
65,-4,-10,1,-10,9,6,5,17
70,9,23,3,9,4,-4,-3,-5
75,8,21,15,-2,-11,2,2,16
80,-16,-60,-8,1,15,-2,5,14
85,5,27,2,26,-9,-8,-2,-8
90,-10,12,9,-21,5,11,1,6
95,-2,14,7,-2,-3,0,0,-10
100,-3,46,-21,4,-24,-5,5,23
105,-6,-56,7,-2,-6,0,1,19
110,1,-41,23,3,9,5,-2,3
115,12,6,14,22,32,-10,0,2
120,3,12,-6,-30,-64,5,0,7
125,-8,17,3,4,28,-6,-3,12
130,-5,10,2,-3,-21,-8,-10,-21
135,30,-62,-17,-13,-41,-2,3,17
140,-27,1,1,10,65,7,-1,-15
145,41,50,-29,-13,-4,6,-1,-11
150,-20,-5,14,0,7,3,9,25
155,2,63,2,8,-13,-9,-11,-12
160,9,-24,0,-2,7,0,5,26
165,-49,-1,10,-4,-5,0,4,-15
170,20,28,7,-1,-7,-4,-3,-4
175,-21,21,-14,0,-11,-4,0,15
180,28,-33,3,6,-9,4,-2,0
185,-19,2,2,11,41,0,7,17
190,1,15,-14,-12,-12,4,-8,-40
195,-21,-110,-9,-9,-6,5,-3,-21
200,-20,78,1,1,8,2,6,25
205,70,-1,-10,6,-26,-14,-6,-5
210,-19,-21,-21,3,-5,-8,5,14
215,11,-14,33,-2,9,8,-8,-24
220,4,32,16,14,23,-6,2,10
225,-47,-17,-11,3,-57,-3,-7,-16
230,2,10,4,-1,31,3,5,13
235,11,4,-8,-12,-6,5,0,-40
240,-8,-57,-13,-8,-25,-7,-6,-18
245,9,59,23,7,25,3,4,19
250,-29,29,-14,2,-29,-20,-14,-9
255,16,-55,1,-7,-4,9,13,37
260,8,25,21,3,0,-8,-10,-23
265,-10,-10,-32,7,0,-5,-3,-12
270,24,-11,10,-2,-6,0,6,40
275,-5,74,26,10,20,0,-3,-34
280,-8,-19,-29,-13,-7,-3,0,3
285,10,-45,3,-3,0,9,12,16
290,2,8,10,1,14,-7,-12,-19
295,-14,14,-7,1,12,-1,6,27
300,19,15,3,-17,-21,1,4,12
305,1,-44,4,-7,-3,-3,-9,-34
310,7,-22,1,7,-1,4,5,7
315,1,36,-17,0,-3,-7,-3,-4
320,-20,-86,-10,11,6,2,4,17
325,-7,-9,15,5,13,-1,0,15
330,-5,70,-6,-20,-33,2,-3,-28
335,19,-56,-7,-6,27,11,-3,11
340,-26,-4,15,5,11,1,2,4
345,4,34,8,-5,0,-5,-6,-6
350,0,-59,-17,19,25,-2,-3,-33
355,-22,30,23,-13,-36,-2,-4,-6
360,6,24,4,-2,10,-12,-2,15
365,4,-14,-14,-12,-6,17,2,-4
370,-11,17,-7,8,16,2,3,2
375,-3,3,5,0,-2,0,-1,14
380,-3,-25,3,16,4,-6,-5,-17
385,23,-16,2,-7,-34,-9,-4,2
390,5,30,7,-9,-11,-3,1,-7
395,4,-5,-12,-2,11,2,0,-1
400,3,10,4,4,14,6,0,-16
405,-14,-34,0,11,-2,-8,-1,16
410,-5,-3,-8,-13,-4,11,11,25
415,3,-42,-7,1,-7,-17,-9,7
420,16,50,-7,-9,-18,4,-5,-30
425,-4,8,14,-7,5,3,1,0
430,6,-38,-10,3,4,-3,0,5
435,-17,3,-15,4,-9,-6,2,12
440,11,11,1,1,11,0,1,2
445,4,0,-2,9,28,7,0,13
450,-13,-52,-20,-25,-33,-1,-1,-23
455,17,72,7,4,11,2,1,-5
460,-8,-10,2,-2,-27,-9,-5,-6
465,3,-9,6,1,11,2,2,-8
470,-5,6,13,8,12,3,0,20
475,-9,-6,-3,5,12,2,1,-1
480,0,-1,-13,-8,-27,-6,-3,-7
485,1,8,1,-4,8,-2,1,10
490,-32,-12,-6,2,5,8,6,27
495,14,-22,-5,-7,-12,-6,-11,-65
500,18,28,10,14,15,0,-2,1
505,1,7,-12,-18,-41,-6,-7,-12
510,11,28,4,10,31,1,-1,5
515,-10,8,-1,-5,-22,-2,6,21
520,-11,-16,1,-5,5,6,1,2
525,-6,22,12,4,-16,0,8,21
530,-17,-7,-32,-7,21,-1,-6,-35
535,27,12,-2,14,-8,-5,0,9
540,3,0,-1,1,10,-4,-1,-3
545,-3,-2,-1,-14,19,11,8,25
550,-29,1,15,0,-22,-8,-4,-30
555,9,9,8,8,11,4,1,1
560,-19,-18,-20,-4,-12,-8,1,-3
565,7,-17,-1,10,2,0,-4,-9
570,9,-14,-3,5,6,-8,-7,9
575,-7,14,4,-15,-22,4,7,8
580,-1,10,2,-1,-2,2,1,2
585,-17,-25,1,2,16,-1,-5,-14
590,20,2,1,0,-6,-6,-3,4
595,-18,2,-1,3,11,-1,-2,5
600,9,-3,3,-2,-11,3,4,12
605,-31,-12,-8,-2,-7,-7,-6,-4
610,45,5,7,-2,-2,-6,-7,-19
615,-3,-1,-14,-1,11,3,-1,0
620,-27,-9,-2,-5,-17,2,-2,11
625,22,3,12,10,-2,-4,-4,-22
630,4,5,6,7,-30,-5,1,20
635,-31,1,2,-2,22,-2,1,20
640,36,-5,1,-9,6,9,-1,-23
645,-4,17,9,-5,1,-5,-8,-27
650,13,17,-2,0,-1,5,3,12
655,-27,-22,2,10,9,-7,-2,-10
660,-1,4,-5,2,-16,-8,-3,7
665,16,19,-1,-2,13,6,7,12
670,3,-15,-2,-4,2,4,2,3
675,-1,-19,-5,-1,13,-3,0,10
680,-33,9,6,15,3,-13,-7,9
685,15,-15,-14,-35,-33,15,2,-18
690,1,-2,9,8,18,4,1,29
695,-5,23,-11,-4,-38,-6,-8,-33
700,13,-26,-13,-2,13,2,-2,-10
705,-2,55,-9,12,14,-7,-3,9
710,-1,-92,5,1,2,-1,4,15
715,3,14,6,0,-39,-10,1,23
720,-20,-7,-6,-11,35,13,-3,-19
725,-1,-23,-24,21,-2,-10,-5,4
730,-8,36,-8,-32,2,13,9,11
735,13,-32,-12,8,5,-2,-6,-21
740,-2,5,5,-8,-14,-6,4,20
745,-15,-18,-1,6,8,-8,-8,-12
750,5,43,11,1,-4,9,-1,-16
755,-18,-102,-10,2,10,-4,1,10
