time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,-36,-18,-16,4,0,3,-1,-14,1,1,30,BueBaby!
5,-5,9,18,1,3,4,1,11
10,-1,-7,-24,4,1,5,3,-21
15,-7,4,2,-10,-3,6,5,1
20,13,1,-33,-9,0,8,-24,32
25,4,-4,43,11,-7,-37,-23,-13
30,4,0,9,-8,-6,3,30,39
35,-13,-6,-11,4,0,3,-1,-49
40,2,5,9,-3,-6,0,14,22
45,-24,-2,-2,-5,0,13,-7,-78
50,41,-8,-16,3,-1,-16,-14,6
55,-9,-1,36,-2,0,17,51,38
60,24,2,-41,3,-5,-33,-57,27
65,-24,-1,-20,4,7,21,32,0
70,8,1,-14,-12,-8,-10,-13,-43
75,-36,-11,29,11,3,-1,-9,9
80,8,-2,23,3,-4,-4,-1,2
85,19,2,-8,-12,-4,6,9,-27
90,14,7,-37,4,6,17,-32,23
95,-25,-8,39,-2,-5,-23,-15,-22
100,18,9,1,6,4,14,-9,5
105,35,1,9,7,-2,-18,19,10
110,-50,-13,74,20,7,12,-11,-11
115,-6,-7,-13,-9,-7,-4,-43,14
120,30,8,-6,0,1,-16,36,-7
125,19,-3,20,4,-5,-8,-6,-19
130,13,1,-18,-2,2,12,27,9
135,33,12,21,-5,3,-3,0,12
140,-37,-10,-24,3,0,1,-31,-21
145,-58,6,3,-8,-1,4,16,5
150,-3,-7,-28,3,-6,-20,-2,-29
155,-51,-5,-7,4,7,19,0,-34
160,44,0,7,-12,-6,-1,-11,29
165,84,10,29,1,-3,-14,-3,11
170,22,3,-9,-4,3,3,-21,-13
175,-63,6,11,1,-1,-9,23,15
180,-80,-25,-32,6,1,26,47,-64
185,18,7,-23,-10,-4,-14,-73,23
190,46,8,62,-3,-7,-19,7,11
195,13,-8,-47,13,2,2,0,5
200,36,8,22,-4,3,10,-4,42
205,-128,-9,-12,1,2,-7,5,-51
210,63,7,-35,-12,-4,2,-16,49
215,25,-3,50,-3,-2,11,22,-35
220,-24,-3,-24,-2,-8,-31,-23,6
225,28,-8,-21,-1,2,12,19,27
230,-29,-10,-18,-3,0,-2,-15,-17
235,42,2,-10,-6,-2,9,18,4
240,47,3,24,7,0,-4,-13,-15
245,-65,-7,29,-8,-4,-7,-40,-20
250,14,1,-15,0,3,2,60,-29
255,-9,3,-26,-4,4,11,1,23
260,12,-1,21,2,-1,4,15,31
265,7,0,-20,-4,2,17,-7,-4
270,-11,-4,-1,1,-6,-15,0,0
275,5,-5,3,-8,-2,-5,-19,-7
280,53,9,10,-3,0,2,-12,-23
285,-27,-9,-3,3,-3,9,29,-30
290,-13,-3,-22,-5,1,13,10,35
295,64,2,6,-1,-5,-22,-33,63
300,-60,4,3,-3,0,10,55,-44
305,28,-6,20,13,-2,-22,-15,-12
310,-29,-1,-11,4,-3,10,10,12
315,9,0,7,-1,-6,-16,-39,23
320,-16,0,1,-9,-3,-6,-30,3
325,50,-1,-23,-4,1,9,18,12
330,-85,-1,13,-3,2,-7,-36,-36
335,-4,0,21,-4,-6,10,38,-14
340,43,-8,-22,19,13,15,-3,49
345,47,9,9,8,3,-14,7,-8
350,-8,1,-19,-11,-4,2,10,43
355,-19,7,-11,-2,-3,-2,9,-58
360,22,-12,22,12,3,5,-12,23
365,-51,-2,1,-5,-5,-12,-23,6
370,45,9,-30,-8,2,3,-5,-5
375,-46,3,54,7,3,-3,14,-5
380,-7,-3,-33,-11,-4,-3,-30,4
385,30,-2,-7,11,9,34,60,25
390,-18,-5,23,-4,-1,-10,-35,-30
395,11,-1,-28,8,3,-4,-1,12
