time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,15,17,6,2,4,19,-9,19,1,0,35,BueBaby!
5,-26,3,0,-3,-7,-52,-21,-8
10,36,10,7,8,11,44,-10,-6
15,-39,-34,-9,-4,-13,-35,-1,-10
20,57,-5,-9,-4,-7,-24,-4,5
25,19,20,0,-1,11,2,8,8
30,62,14,-2,-4,-5,35,-14,11
35,-17,12,6,0,5,4,6,4
40,-24,5,6,2,-5,-14,-1,-12
45,72,-3,0,4,-15,20,20,32
50,-116,-72,-8,0,24,-59,-1,-39
55,108,26,-8,-8,-9,32,-4,3
60,44,9,4,1,4,-2,5,0
65,-24,24,2,-4,-11,3,11,24
70,-20,-35,-4,3,-18,19,-35,-20
75,-7,13,3,-1,21,-67,43,14
80,-44,-39,-4,0,2,16,-9,-29
85,56,-8,-13,-9,-10,-40,-44,-7
90,-45,11,5,0,-10,-22,-8,13
95,-63,7,-1,-4,2,39,4,10
100,91,34,5,4,-27,-2,13,23
105,-122,-43,1,4,56,77,26,-22
110,126,4,-18,-18,-11,-30,-49,-5
115,-10,1,8,9,-26,-52,-46,1
120,-103,-14,0,1,27,73,80,-29
125,73,15,3,-2,-37,48,39,-5
130,63,-17,-10,-9,-14,-45,-28,8
135,-55,-8,1,4,-10,16,20,-5
140,-59,-17,0,-1,19,-16,-5,7
145,16,-7,-4,-2,-2,-18,46,4
150,-27,11,6,4,5,7,-30,-18
155,53,11,-2,-2,-37,-32,-17,12
160,74,16,0,1,58,4,-12,10
165,-1,-13,-3,-2,8,30,3,-26
170,26,18,6,3,2,-30,-22,13
175,23,-3,-1,-2,7,54,78,9
180,-55,-14,3,2,-18,23,-2,-11
185,14,-20,-14,-11,-23,-10,-68,-10
190,-43,14,7,10,44,48,28,11
195,51,-5,-6,-3,5,-32,-40,-7
200,90,31,7,3,-18,-2,29,27
205,-95,-16,-9,-6,-29,57,-10,-15
210,-8,-31,-7,-2,32,-3,26,-22
215,50,44,10,4,0,23,5,31
220,-128,-56,-11,-5,-39,-33,-5,-32
225,127,35,5,4,33,-31,-25,14
230,-20,10,1,0,-18,-25,-30,3
235,-128,-34,-8,-5,15,-10,-8,-2
240,61,7,-1,2,-9,-8,3,-12
245,1,-5,5,4,-3,37,24,3
250,76,11,-4,-6,-25,-9,11,2
255,-80,-15,-1,0,-5,-45,-4,-15
260,9,7,0,-3,0,47,-34,13
265,-46,-24,-2,3,-6,-40,2,-16
270,81,3,-8,-4,5,22,-12,-6
275,57,1,1,1,-9,24,15,11
280,5,8,1,-1,12,25,30,-8
285,-31,23,5,0,-21,-5,-27,18
290,-93,-15,-3,-3,-4,-43,-13,-19
295,18,18,4,3,7,61,-5,-5
300,68,-3,0,0,-5,-11,-5,-5
305,96,10,1,2,4,-15,16,17
310,-19,-14,-9,-8,-28,54,-8,0
315,-77,-24,-10,-4,3,-24,17,-31
320,-103,-14,0,1,27,73,80,-29
325,73,15,3,-2,-37,48,39,-5
330,63,-17,-10,-9,-14,-45,-28,8
335,-55,-8,1,4,-10,16,20,-5
340,21,18,0,-2,18,42,-47,19
345,-71,-12,0,0,3,-45,8,-7
350,-75,-18,-5,-1,3,11,28,-1
355,106,28,5,-1,2,-29,-26,14
360,-115,-33,-4,-3,-1,20,32,-10
365,25,-6,-6,0,20,-13,-22,7
370,58,10,3,1,-12,4,1,-11
375,-8,-3,-2,-4,5,-20,-12,3
380,55,53,14,7,-25,-33,11,15
385,-49,-30,-8,-5,2,-12,7,-10
390,12,-18,-8,-8,-8,-17,14,9
395,-71,-15,0,4,-3,12,-18,-14
400,61,1,4,3,4,-12,-14,13
405,107,53,4,-2,0,3,6,3
410,-50,-47,-10,-4,-6,6,7,-24
415,90,14,-2,-6,-40,9,-41,-1
420,-87,-19,-9,-1,45,-68,-32,-22
425,11,-12,6,0,-3,21,40,14
430,33,27,7,5,13,9,-11,15
435,19,4,-7,-8,-5,23,48,-5
440,-54,-19,-1,0,-11,-3,-58,-11
445,10,19,1,0,4,14,-12,18
450,15,15,10,5,-25,-4,19,-1
455,-83,-52,-12,-5,29,-31,-21,-22
460,77,-5,-4,-1,2,26,34,4
465,-60,-12,-11,-9,-11,-16,0,-6
470,36,27,9,3,-1,9,0,20
475,-1,18,9,6,3,-13,0,7
480,-48,-13,-9,-6,-3,-29,-11,-12
485,-89,-4,4,2,-8,-30,8,-8
490,-41,-12,-7,-3,0,5,-9,-11
495,64,24,5,1,-1,1,2,27
500,-15,-5,-2,-3,0,0,15,-17
505,21,17,7,4,3,17,17,15
510,-66,-2,-4,1,12,25,20,-4
515,-23,-32,-2,-1,-12,-58,-7,5
520,-42,-8,-9,-7,-25,0,1,-14
525,6,-9,-4,-4,-2,19,8,3
530,-21,0,9,8,24,-15,4,5
535,78,21,-5,-4,-12,34,51,3
540,83,29,5,0,-2,-33,-26,10
