time,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,hand,pose,orientation,testPerson
0,-2,-1,28,9,22,3,-24,-9,1,0,45,BueBaby!
210,2,14,13,22,9,-6,-80,-61
215,4,1,-34,-67,-77,-6,42,2
220,2,21,69,-5,45,11,18,4
225,2,-19,9,-15,8,15,-15,58
230,-1,0,-52,-15,-2,6,-34,-47
235,3,10,32,41,16,-9,-11,14
240,-4,-3,-20,-23,-17,-4,10,-35
245,2,-4,-18,-18,-7,-10,32,13
250,-4,-3,12,-4,-23,-11,-46,47
255,-8,4,3,28,21,26,7,-73
260,-1,-3,-3,-15,-2,-8,-23,-14
265,2,1,11,-13,3,1,17,32
270,-2,-12,-19,-2,-5,2,94,24
275,12,10,9,12,9,10,-36,35
280,-8,4,14,6,-5,-3,-31,-71
285,-7,-3,-24,-13,-30,-4,0,-11
290,2,-2,24,17,6,-3,2,8
295,2,-15,-40,-26,-58,8,92,52
300,-5,10,15,-13,5,-6,-65,-35
305,8,-8,-28,2,-1,-7,48,45
310,-4,4,56,-9,-2,-7,-22,-35
315,-4,-7,-80,10,20,-3,-28,14
320,4,10,46,8,-7,2,28,-12
325,-2,14,25,3,4,4,13,-16
330,2,-3,-40,-16,-3,-2,-59,64
335,-10,-9,30,14,23,-39,-21,-108
340,-7,-13,-18,-5,-8,-4,-34,-4
345,8,-5,-15,-4,13,22,35,56
350,6,10,3,-48,24,4,28,-28
355,0,-9,0,0,-23,6,-16,64
360,-7,20,14,-19,-3,-1,4,-37
365,-7,-3,17,21,3,-22,11,-10
370,3,-6,-19,-1,-9,9,-43,22
375,-2,-9,15,0,15,-9,-12,-8
380,4,-5,-12,5,5,24,4,49
385,6,-3,-26,-11,-15,-15,-15,-33
390,0,20,37,21,21,19,62,-20
395,-2,2,-1,19,21,-8,-56,-22
400,-5,-15,-28,35,4,-14,27,18
405,-2,-4,-21,-29,39,11,-12,24
410,1,-6,27,1,-13,-11,-3,-10
415,4,11,9,4,7,5,-11,-9
420,1,2,-16,11,35,7,53,-40
425,-9,-11,25,25,-32,3,-53,-2
430,-2,2,22,3,-8,-9,58,25
435,-2,6,7,-8,34,8,-70,-3
440,6,-7,-19,-7,1,-9,5,53
445,-2,14,21,12,10,-3,-32,-98
450,4,-19,-26,-12,-6,17,30,53
455,5,12,12,-11,-22,-4,24,24
460,-6,-4,5,-2,-16,-11,-3,8
465,-2,-9,-12,2,-15,-16,-16,40
470,-12,-11,-26,12,1,-9,-65,-78
475,1,12,47,-2,27,14,69,-47
480,-5,-13,-43,1,-29,-9,-21,26
485,7,-2,18,14,-15,15,30,53
490,1,22,-10,-16,20,-7,-32,-9
495,1,-8,-9,-8,4,2,55,14
500,2,1,11,-12,-30,4,-28,-14
505,5,-18,-50,17,11,2,-20,52
510,-6,28,73,1,-14,-15,31,-83
515,-1,-8,-1,9,-1,12,16,40
520,4,3,7,0,9,-10,-76,-3
525,-3,-6,-20,-4,4,4,-35,-27
530,11,2,-3,20,-7,21,70,69
535,-9,-5,-1,-17,-30,-29,-20,-20
540,10,-5,9,31,10,6,49,71
545,-2,13,-32,-43,9,14,-3,-62
550,-3,-15,30,13,23,-14,-21,41
555,7,5,9,9,18,17,50,-19
560,-14,-14,-10,26,-1,-17,-98,-78
565,-4,1,22,-59,-16,-8,-11,-31
570,-3,6,-25,-9,-12,-14,3,-26
575,6,-8,-6,8,8,14,63,89
580,8,0,-9,-21,-2,20,54,30
585,-7,-3,-8,4,15,-11,-14,-48
590,2,4,27,18,-19,1,-7,48
595,-9,-8,-15,-2,27,0,-57,-65
600,1,6,3,-4,2,5,62,11
605,6,6,14,5,-9,-9,-16,12
610,2,-10,-36,-8,-15,-9,-45,15
615,-15,-4,5,2,-15,-10,-11,-69
620,0,-4,-8,0,-14,0,92,68
625,-9,7,23,13,22,-5,-69,-71
630,5,-7,-11,1,-10,10,78,78
635,-6,-2,1,-14,-5,-11,-97,-39
640,0,-3,-12,24,15,-8,-54,-36
645,-7,-3,8,-35,-56,4,49,8
